timestep,agg_RIS,category,date,NER,NER_SA
W,Industry,Manufacturing,2012-01-21,11790000.0,11836000.0
W,Industry,Manufacturing,2012-01-28,11786000.0,11843000.0
W,Industry,Manufacturing,2012-02-04,11777000.0,11844000.0
W,Industry,Manufacturing,2012-02-11,11772000.0,11849000.0
W,Industry,Manufacturing,2012-02-18,11764000.0,11850000.0
W,Industry,Manufacturing,2012-02-25,11758000.0,11849000.0
W,Industry,Manufacturing,2012-03-03,11769000.0,11856000.0
W,Industry,Manufacturing,2012-03-10,11780000.0,11864000.0
W,Industry,Manufacturing,2012-03-17,11796000.0,11873000.0
W,Industry,Manufacturing,2012-03-24,11818000.0,11881000.0
W,Industry,Manufacturing,2012-03-31,11833000.0,11885000.0
W,Industry,Manufacturing,2012-04-07,11847000.0,11892000.0
W,Industry,Manufacturing,2012-04-14,11856000.0,11896000.0
W,Industry,Manufacturing,2012-04-21,11871000.0,11902000.0
W,Industry,Manufacturing,2012-04-28,11884000.0,11904000.0
W,Industry,Manufacturing,2012-05-05,11892000.0,11906000.0
W,Industry,Manufacturing,2012-05-12,11900000.0,11911000.0
W,Industry,Manufacturing,2012-05-19,11911000.0,11911000.0
W,Industry,Manufacturing,2012-05-26,11933000.0,11912000.0
W,Industry,Manufacturing,2012-06-02,11958000.0,11911000.0
W,Industry,Manufacturing,2012-06-09,11979000.0,11909000.0
W,Industry,Manufacturing,2012-06-16,12008000.0,11913000.0
W,Industry,Manufacturing,2012-06-23,12036000.0,11916000.0
W,Industry,Manufacturing,2012-06-30,12064000.0,11921000.0
W,Industry,Manufacturing,2012-07-07,12081000.0,11926000.0
W,Industry,Manufacturing,2012-07-14,12085000.0,11933000.0
W,Industry,Manufacturing,2012-07-21,12091000.0,11938000.0
W,Industry,Manufacturing,2012-07-28,12097000.0,11941000.0
W,Industry,Manufacturing,2012-08-04,12104000.0,11947000.0
W,Industry,Manufacturing,2012-08-11,12098000.0,11946000.0
W,Industry,Manufacturing,2012-08-18,12083000.0,11947000.0
W,Industry,Manufacturing,2012-08-25,12065000.0,11948000.0
W,Industry,Manufacturing,2012-09-01,12040000.0,11944000.0
W,Industry,Manufacturing,2012-09-08,12030000.0,11951000.0
W,Industry,Manufacturing,2012-09-15,12017000.0,11951000.0
W,Industry,Manufacturing,2012-09-22,12015000.0,11954000.0
W,Industry,Manufacturing,2012-09-29,12016000.0,11957000.0
W,Industry,Manufacturing,2012-10-06,12014000.0,11956000.0
W,Industry,Manufacturing,2012-10-13,12015000.0,11957000.0
W,Industry,Manufacturing,2012-10-20,12013000.0,11956000.0
W,Industry,Manufacturing,2012-10-27,12019000.0,11959000.0
W,Industry,Manufacturing,2012-11-03,12022000.0,11960000.0
W,Industry,Manufacturing,2012-11-10,12018000.0,11962000.0
W,Industry,Manufacturing,2012-11-17,12020000.0,11954000.0
W,Industry,Manufacturing,2012-11-24,12027000.0,11948000.0
W,Industry,Manufacturing,2012-12-01,12026000.0,11944000.0
W,Industry,Manufacturing,2012-12-08,12004000.0,11942000.0
W,Industry,Manufacturing,2012-12-15,11979000.0,11943000.0
W,Industry,Manufacturing,2012-12-22,11969000.0,11950000.0
W,Industry,Manufacturing,2012-12-29,11965000.0,11952000.0
W,Industry,Manufacturing,2013-01-05,11957000.0,11959000.0
W,Industry,Manufacturing,2013-01-12,11950000.0,11967000.0
W,Industry,Manufacturing,2013-01-19,11934000.0,11967000.0
W,Industry,Manufacturing,2013-01-26,11924000.0,11969000.0
W,Industry,Manufacturing,2013-02-02,11916000.0,11972000.0
W,Industry,Manufacturing,2013-02-09,11911000.0,11977000.0
W,Industry,Manufacturing,2013-02-16,11908000.0,11983000.0
W,Industry,Manufacturing,2013-02-23,11906000.0,11986000.0
W,Industry,Manufacturing,2013-03-02,11906000.0,11986000.0
W,Industry,Manufacturing,2013-03-09,11910000.0,11990000.0
W,Industry,Manufacturing,2013-03-16,11912000.0,11988000.0
W,Industry,Manufacturing,2013-03-23,11917000.0,11987000.0
W,Industry,Manufacturing,2013-03-30,11927000.0,11989000.0
W,Industry,Manufacturing,2013-04-06,11929000.0,11988000.0
W,Industry,Manufacturing,2013-04-13,11933000.0,11989000.0
W,Industry,Manufacturing,2013-04-20,11939000.0,11989000.0
W,Industry,Manufacturing,2013-04-27,11949000.0,11990000.0
W,Industry,Manufacturing,2013-05-04,11955000.0,11990000.0
W,Industry,Manufacturing,2013-05-11,11963000.0,11994000.0
W,Industry,Manufacturing,2013-05-18,11972000.0,11994000.0
W,Industry,Manufacturing,2013-05-25,11993000.0,11996000.0
W,Industry,Manufacturing,2013-06-01,12026000.0,12003000.0
W,Industry,Manufacturing,2013-06-08,12055000.0,12008000.0
W,Industry,Manufacturing,2013-06-15,12081000.0,12010000.0
W,Industry,Manufacturing,2013-06-22,12102000.0,12009000.0
W,Industry,Manufacturing,2013-06-29,12122000.0,12009000.0
W,Industry,Manufacturing,2013-07-06,12137000.0,12010000.0
W,Industry,Manufacturing,2013-07-13,12138000.0,12010000.0
W,Industry,Manufacturing,2013-07-20,12145000.0,12014000.0
W,Industry,Manufacturing,2013-07-27,12148000.0,12013000.0
W,Industry,Manufacturing,2013-08-03,12151000.0,12015000.0
W,Industry,Manufacturing,2013-08-10,12149000.0,12018000.0
W,Industry,Manufacturing,2013-08-17,12139000.0,12019000.0
W,Industry,Manufacturing,2013-08-24,12128000.0,12022000.0
W,Industry,Manufacturing,2013-08-31,12109000.0,12018000.0
W,Industry,Manufacturing,2013-09-07,12093000.0,12017000.0
W,Industry,Manufacturing,2013-09-14,12079000.0,12016000.0
W,Industry,Manufacturing,2013-09-21,12073000.0,12016000.0
W,Industry,Manufacturing,2013-09-28,12070000.0,12016000.0
W,Industry,Manufacturing,2013-10-05,12071000.0,12020000.0
W,Industry,Manufacturing,2013-10-12,12078000.0,12028000.0
W,Industry,Manufacturing,2013-10-19,12078000.0,12026000.0
W,Industry,Manufacturing,2013-10-26,12081000.0,12028000.0
W,Industry,Manufacturing,2013-11-02,12090000.0,12037000.0
W,Industry,Manufacturing,2013-11-09,12095000.0,12039000.0
W,Industry,Manufacturing,2013-11-16,12132000.0,12064000.0
W,Industry,Manufacturing,2013-11-23,12175000.0,12084000.0
W,Industry,Manufacturing,2013-11-30,12188000.0,12088000.0
W,Industry,Manufacturing,2013-12-07,12190000.0,12096000.0
W,Industry,Manufacturing,2013-12-14,12168000.0,12096000.0
W,Industry,Manufacturing,2013-12-21,12146000.0,12095000.0
W,Industry,Manufacturing,2013-12-28,12138000.0,12098000.0
W,Industry,Manufacturing,2014-01-04,12123000.0,12098000.0
W,Industry,Manufacturing,2014-01-11,12095000.0,12091000.0
W,Industry,Manufacturing,2014-01-18,12084000.0,12093000.0
W,Industry,Manufacturing,2014-01-25,12073000.0,12094000.0
W,Industry,Manufacturing,2014-02-01,12059000.0,12096000.0
W,Industry,Manufacturing,2014-02-08,12047000.0,12096000.0
W,Industry,Manufacturing,2014-02-15,12038000.0,12098000.0
W,Industry,Manufacturing,2014-02-22,12035000.0,12101000.0
W,Industry,Manufacturing,2014-03-01,12034000.0,12104000.0
W,Industry,Manufacturing,2014-03-08,12036000.0,12109000.0
W,Industry,Manufacturing,2014-03-15,12037000.0,12113000.0
W,Industry,Manufacturing,2014-03-22,12041000.0,12116000.0
W,Industry,Manufacturing,2014-03-29,12047000.0,12119000.0
W,Industry,Manufacturing,2014-04-05,12051000.0,12120000.0
W,Industry,Manufacturing,2014-04-12,12058000.0,12127000.0
W,Industry,Manufacturing,2014-04-19,12065000.0,12130000.0
W,Industry,Manufacturing,2014-04-26,12072000.0,12131000.0
W,Industry,Manufacturing,2014-05-03,12082000.0,12136000.0
W,Industry,Manufacturing,2014-05-10,12095000.0,12146000.0
W,Industry,Manufacturing,2014-05-17,12109000.0,12152000.0
W,Industry,Manufacturing,2014-05-24,12129000.0,12155000.0
W,Industry,Manufacturing,2014-05-31,12157000.0,12157000.0
W,Industry,Manufacturing,2014-06-07,12182000.0,12156000.0
W,Industry,Manufacturing,2014-06-14,12208000.0,12157000.0
W,Industry,Manufacturing,2014-06-21,12229000.0,12155000.0
W,Industry,Manufacturing,2014-06-28,12254000.0,12161000.0
W,Industry,Manufacturing,2014-07-05,12271000.0,12163000.0
W,Industry,Manufacturing,2014-07-12,12278000.0,12167000.0
W,Industry,Manufacturing,2014-07-19,12286000.0,12171000.0
W,Industry,Manufacturing,2014-07-26,12293000.0,12175000.0
W,Industry,Manufacturing,2014-08-02,12298000.0,12179000.0
W,Industry,Manufacturing,2014-08-09,12296000.0,12181000.0
W,Industry,Manufacturing,2014-08-16,12295000.0,12188000.0
W,Industry,Manufacturing,2014-08-23,12296000.0,12199000.0
W,Industry,Manufacturing,2014-08-30,12301000.0,12216000.0
W,Industry,Manufacturing,2014-09-06,12307000.0,12235000.0
W,Industry,Manufacturing,2014-09-13,12303000.0,12242000.0
W,Industry,Manufacturing,2014-09-20,12303000.0,12249000.0
W,Industry,Manufacturing,2014-09-27,12309000.0,12259000.0
W,Industry,Manufacturing,2014-10-04,12304000.0,12257000.0
W,Industry,Manufacturing,2014-10-11,12303000.0,12259000.0
W,Industry,Manufacturing,2014-10-18,12307000.0,12262000.0
W,Industry,Manufacturing,2014-10-25,12315000.0,12266000.0
W,Industry,Manufacturing,2014-11-01,12319000.0,12269000.0
W,Industry,Manufacturing,2014-11-08,12317000.0,12268000.0
W,Industry,Manufacturing,2014-11-15,12323000.0,12269000.0
W,Industry,Manufacturing,2014-11-22,12344000.0,12270000.0
W,Industry,Manufacturing,2014-11-29,12366000.0,12273000.0
W,Industry,Manufacturing,2014-12-06,12367000.0,12274000.0
W,Industry,Manufacturing,2014-12-13,12361000.0,12281000.0
W,Industry,Manufacturing,2014-12-20,12341000.0,12280000.0
W,Industry,Manufacturing,2014-12-27,12327000.0,12282000.0
W,Industry,Manufacturing,2015-01-03,12317000.0,12286000.0
W,Industry,Manufacturing,2015-01-10,12299000.0,12287000.0
W,Industry,Manufacturing,2015-01-17,12294000.0,12291000.0
W,Industry,Manufacturing,2015-01-24,12291000.0,12300000.0
W,Industry,Manufacturing,2015-01-31,12273000.0,12300000.0
W,Industry,Manufacturing,2015-02-07,12256000.0,12297000.0
W,Industry,Manufacturing,2015-02-14,12252000.0,12303000.0
W,Industry,Manufacturing,2015-02-21,12244000.0,12303000.0
W,Industry,Manufacturing,2015-02-28,12237000.0,12301000.0
W,Industry,Manufacturing,2015-03-07,12229000.0,12299000.0
W,Industry,Manufacturing,2015-03-14,12220000.0,12296000.0
W,Industry,Manufacturing,2015-03-21,12220000.0,12299000.0
W,Industry,Manufacturing,2015-03-28,12222000.0,12299000.0
W,Industry,Manufacturing,2015-04-04,12223000.0,12299000.0
W,Industry,Manufacturing,2015-04-11,12227000.0,12304000.0
W,Industry,Manufacturing,2015-04-18,12231000.0,12308000.0
W,Industry,Manufacturing,2015-04-25,12236000.0,12308000.0
W,Industry,Manufacturing,2015-05-02,12243000.0,12310000.0
W,Industry,Manufacturing,2015-05-09,12242000.0,12307000.0
W,Industry,Manufacturing,2015-05-16,12246000.0,12308000.0
W,Industry,Manufacturing,2015-05-23,12259000.0,12305000.0
W,Industry,Manufacturing,2015-05-30,12291000.0,12309000.0
W,Industry,Manufacturing,2015-06-06,12319000.0,12310000.0
W,Industry,Manufacturing,2015-06-13,12353000.0,12315000.0
W,Industry,Manufacturing,2015-06-20,12382000.0,12318000.0
W,Industry,Manufacturing,2015-06-27,12408000.0,12321000.0
W,Industry,Manufacturing,2015-07-04,12427000.0,12325000.0
W,Industry,Manufacturing,2015-07-11,12434000.0,12327000.0
W,Industry,Manufacturing,2015-07-18,12438000.0,12327000.0
W,Industry,Manufacturing,2015-07-25,12444000.0,12330000.0
W,Industry,Manufacturing,2015-08-01,12448000.0,12332000.0
W,Industry,Manufacturing,2015-08-08,12445000.0,12333000.0
W,Industry,Manufacturing,2015-08-15,12437000.0,12334000.0
W,Industry,Manufacturing,2015-08-22,12425000.0,12335000.0
W,Industry,Manufacturing,2015-08-29,12405000.0,12330000.0
W,Industry,Manufacturing,2015-09-05,12381000.0,12324000.0
W,Industry,Manufacturing,2015-09-12,12363000.0,12324000.0
W,Industry,Manufacturing,2015-09-19,12356000.0,12324000.0
W,Industry,Manufacturing,2015-09-26,12349000.0,12321000.0
W,Industry,Manufacturing,2015-10-03,12344000.0,12320000.0
W,Industry,Manufacturing,2015-10-10,12345000.0,12324000.0
W,Industry,Manufacturing,2015-10-17,12347000.0,12325000.0
W,Industry,Manufacturing,2015-10-24,12351000.0,12326000.0
W,Industry,Manufacturing,2015-10-31,12357000.0,12327000.0
W,Industry,Manufacturing,2015-11-07,12356000.0,12328000.0
W,Industry,Manufacturing,2015-11-14,12347000.0,12320000.0
W,Industry,Manufacturing,2015-11-21,12351000.0,12314000.0
W,Industry,Manufacturing,2015-11-28,12372000.0,12315000.0
W,Industry,Manufacturing,2015-12-05,12377000.0,12314000.0
W,Industry,Manufacturing,2015-12-12,12379000.0,12322000.0
W,Industry,Manufacturing,2015-12-19,12365000.0,12324000.0
W,Industry,Manufacturing,2015-12-26,12352000.0,12325000.0
W,Industry,Manufacturing,2016-01-02,12339000.0,12326000.0
W,Industry,Manufacturing,2016-01-09,12326000.0,12325000.0
W,Industry,Manufacturing,2016-01-16,12317000.0,12328000.0
W,Industry,Manufacturing,2016-01-23,12309000.0,12328000.0
W,Industry,Manufacturing,2016-01-30,12286000.0,12324000.0
W,Industry,Manufacturing,2016-02-06,12272000.0,12321000.0
W,Industry,Manufacturing,2016-02-13,12270000.0,12330000.0
W,Industry,Manufacturing,2016-02-20,12263000.0,12328000.0
W,Industry,Manufacturing,2016-02-27,12258000.0,12327000.0
W,Industry,Manufacturing,2016-03-05,12254000.0,12325000.0
W,Industry,Manufacturing,2016-03-12,12251000.0,12327000.0
W,Industry,Manufacturing,2016-03-19,12249000.0,12328000.0
W,Industry,Manufacturing,2016-03-26,12247000.0,12325000.0
W,Industry,Manufacturing,2016-04-02,12246000.0,12323000.0
W,Industry,Manufacturing,2016-04-09,12239000.0,12319000.0
W,Industry,Manufacturing,2016-04-16,12236000.0,12319000.0
W,Industry,Manufacturing,2016-04-23,12239000.0,12318000.0
W,Industry,Manufacturing,2016-04-30,12244000.0,12318000.0
W,Industry,Manufacturing,2016-05-07,12246000.0,12321000.0
W,Industry,Manufacturing,2016-05-14,12252000.0,12326000.0
W,Industry,Manufacturing,2016-05-21,12260000.0,12321000.0
W,Industry,Manufacturing,2016-05-28,12292000.0,12325000.0
W,Industry,Manufacturing,2016-06-04,12331000.0,12329000.0
W,Industry,Manufacturing,2016-06-11,12361000.0,12330000.0
W,Industry,Manufacturing,2016-06-18,12387000.0,12328000.0
W,Industry,Manufacturing,2016-06-25,12412000.0,12328000.0
W,Industry,Manufacturing,2016-07-02,12431000.0,12331000.0
W,Industry,Manufacturing,2016-07-09,12440000.0,12330000.0
W,Industry,Manufacturing,2016-07-16,12440000.0,12333000.0
W,Industry,Manufacturing,2016-07-23,12445000.0,12335000.0
W,Industry,Manufacturing,2016-07-30,12442000.0,12330000.0
W,Industry,Manufacturing,2016-08-06,12438000.0,12329000.0
W,Industry,Manufacturing,2016-08-13,12428000.0,12330000.0
W,Industry,Manufacturing,2016-08-20,12411000.0,12331000.0
W,Industry,Manufacturing,2016-08-27,12391000.0,12332000.0
W,Industry,Manufacturing,2016-09-03,12364000.0,12330000.0
W,Industry,Manufacturing,2016-09-10,12343000.0,12330000.0
W,Industry,Manufacturing,2016-09-17,12330000.0,12329000.0
W,Industry,Manufacturing,2016-09-24,12324000.0,12326000.0
W,Industry,Manufacturing,2016-10-01,12324000.0,12329000.0
W,Industry,Manufacturing,2016-10-08,12324000.0,12333000.0
W,Industry,Manufacturing,2016-10-15,12323000.0,12333000.0
W,Industry,Manufacturing,2016-10-22,12326000.0,12334000.0
W,Industry,Manufacturing,2016-10-29,12335000.0,12336000.0
W,Industry,Manufacturing,2016-11-05,12339000.0,12337000.0
W,Industry,Manufacturing,2016-11-12,12340000.0,12337000.0
W,Industry,Manufacturing,2016-11-19,12346000.0,12335000.0
W,Industry,Manufacturing,2016-11-26,12370000.0,12341000.0
W,Industry,Manufacturing,2016-12-03,12383000.0,12344000.0
W,Industry,Manufacturing,2016-12-10,12376000.0,12341000.0
W,Industry,Manufacturing,2016-12-17,12358000.0,12335000.0
W,Industry,Manufacturing,2016-12-24,12348000.0,12335000.0
W,Industry,Manufacturing,2016-12-31,12344000.0,12340000.0
W,Industry,Manufacturing,2017-01-07,12332000.0,12346000.0
W,Industry,Manufacturing,2017-01-14,12332000.0,12357000.0
W,Industry,Manufacturing,2017-01-21,12323000.0,12358000.0
W,Industry,Manufacturing,2017-01-28,12312000.0,12359000.0
W,Industry,Manufacturing,2017-02-04,12299000.0,12357000.0
W,Industry,Manufacturing,2017-02-11,12288000.0,12357000.0
W,Industry,Manufacturing,2017-02-18,12288000.0,12361000.0
W,Industry,Manufacturing,2017-02-25,12295000.0,12366000.0
W,Industry,Manufacturing,2017-03-04,12296000.0,12369000.0
W,Industry,Manufacturing,2017-03-11,12297000.0,12373000.0
W,Industry,Manufacturing,2017-03-18,12302000.0,12381000.0
W,Industry,Manufacturing,2017-03-25,12306000.0,12383000.0
W,Industry,Manufacturing,2017-04-01,12310000.0,12386000.0
W,Industry,Manufacturing,2017-04-08,12312000.0,12391000.0
W,Industry,Manufacturing,2017-04-15,12313000.0,12396000.0
W,Industry,Manufacturing,2017-04-22,12313000.0,12398000.0
W,Industry,Manufacturing,2017-04-29,12319000.0,12401000.0
W,Industry,Manufacturing,2017-05-06,12319000.0,12401000.0
W,Industry,Manufacturing,2017-05-13,12320000.0,12403000.0
W,Industry,Manufacturing,2017-05-20,12329000.0,12402000.0
W,Industry,Manufacturing,2017-05-27,12356000.0,12402000.0
W,Industry,Manufacturing,2017-06-03,12396000.0,12406000.0
W,Industry,Manufacturing,2017-06-10,12430000.0,12410000.0
W,Industry,Manufacturing,2017-06-17,12460000.0,12411000.0
W,Industry,Manufacturing,2017-06-24,12489000.0,12414000.0
W,Industry,Manufacturing,2017-07-01,12506000.0,12412000.0
W,Industry,Manufacturing,2017-07-08,12517000.0,12413000.0
W,Industry,Manufacturing,2017-07-15,12511000.0,12412000.0
W,Industry,Manufacturing,2017-07-22,12514000.0,12413000.0
W,Industry,Manufacturing,2017-07-29,12522000.0,12417000.0
W,Industry,Manufacturing,2017-08-05,12524000.0,12421000.0
W,Industry,Manufacturing,2017-08-12,12513000.0,12422000.0
W,Industry,Manufacturing,2017-08-19,12497000.0,12428000.0
W,Industry,Manufacturing,2017-08-26,12473000.0,12430000.0
W,Industry,Manufacturing,2017-09-02,12450000.0,12433000.0
W,Industry,Manufacturing,2017-09-09,12432000.0,12438000.0
W,Industry,Manufacturing,2017-09-16,12422000.0,12442000.0
W,Industry,Manufacturing,2017-09-23,12423000.0,12446000.0
W,Industry,Manufacturing,2017-09-30,12429000.0,12453000.0
W,Industry,Manufacturing,2017-10-07,12427000.0,12455000.0
W,Industry,Manufacturing,2017-10-14,12423000.0,12454000.0
W,Industry,Manufacturing,2017-10-21,12424000.0,12456000.0
W,Industry,Manufacturing,2017-10-28,12438000.0,12463000.0
W,Industry,Manufacturing,2017-11-04,12450000.0,12470000.0
W,Industry,Manufacturing,2017-11-11,12464000.0,12481000.0
W,Industry,Manufacturing,2017-11-18,12482000.0,12491000.0
W,Industry,Manufacturing,2017-11-25,12504000.0,12498000.0
W,Industry,Manufacturing,2017-12-02,12519000.0,12504000.0
W,Industry,Manufacturing,2017-12-09,12524000.0,12511000.0
W,Industry,Manufacturing,2017-12-16,12518000.0,12515000.0
W,Industry,Manufacturing,2017-12-23,12524000.0,12526000.0
W,Industry,Manufacturing,2017-12-30,12538000.0,12540000.0
W,Industry,Manufacturing,2018-01-06,12517000.0,12537000.0
W,Industry,Manufacturing,2018-01-13,12510000.0,12544000.0
W,Industry,Manufacturing,2018-01-20,12506000.0,12549000.0
W,Industry,Manufacturing,2018-01-27,12509000.0,12558000.0
W,Industry,Manufacturing,2018-02-03,12512000.0,12567000.0
